z,Nom de colonie/Colony name,CentroideX,CentroideY,Espece/Species-EN,Espece/Species-FR,Jour et mois/Day and Month,Annee/Year,Nombre de nicheurs/Number of Breeders,Methodes,Remarques,Reference
347,Ile Brion,-61.4986,47.7915,Razorbill,Petit Pingouin,/07,1978,103,DN:DA(BA),POINTE DANDY,MOUSSEAU 1984B
347,Ile Brion,-61.4986,47.7915,Razorbill,Petit Pingouin,/07,1985,281,DN:DA,CART.,CODERRE 1985
347,Ile Brion,-61.4986,47.7915,Razorbill,Petit Pingouin,15-17/07,1982,297,DN:DA,37j observ�s,AUBRY 1982B
347,Ile Brion,-61.4986,47.7915,Razorbill,Petit Pingouin,17/06,2012,2588,DA(BA),K=0.7,SCF 2012
347,Ile Brion,-61.4986,47.7915,Black-legged Kittiwake,Mouette tridactyle,15/06,2007,3790,DN:DSNP(BA),,RAIL 2009
347,Ile Brion,-61.4986,47.7915,Black-legged Kittiwake,Mouette tridactyle,23/06,1999,5518,DNP:DA(BA),,SCF 1999
347,Ile Brion,-61.4986,47.7915,Black-legged Kittiwake,Mouette tridactyle,13/07,1989,5758,DSNP(AV),,SCF 1989
347,Ile Brion,-61.4986,47.7915,Black-legged Kittiwake,Mouette tridactyle,,1897,1,DN:DA,Pas d'estimation,YOUNG 1897
347,Ile Brion,-61.4986,47.7915,Black-legged Kittiwake,Mouette tridactyle,,1959,1,DN:DA,Pas d'estimation - NID.,ROWDON 1961
347,Ile Brion,-61.4986,47.7915,Black-legged Kittiwake,Mouette tridactyle,23/06,1976,1100,DNP:DA(BA),CART.,BURTON 1978
347,Ile Brion,-61.4986,47.7915,Black-legged Kittiwake,Mouette tridactyle,28/07,1977,1400,DN:DA,,BURTON 1978
347,Ile Brion,-61.4986,47.7915,Black-legged Kittiwake,Mouette tridactyle,/08,1982,1,DA,Pas d'estimation - nid. termin�e; 1800 ind.,AUBRY 1982B
347,Ile Brion,-61.4986,47.7915,Black-legged Kittiwake,Mouette tridactyle,08/08,1985,4006,DNP:DA,NID. AVANCEE,CHAPDELAINE ET BROUSSEAU 1989
347,Ile Brion,-61.4986,47.7915,Black-legged Kittiwake,Mouette tridactyle,17/06,2012,5906,DN:DNP(BA),,SCF 2012
347,Ile Brion,-61.4986,47.7915,Great Black-backed Gull,Go�land marin,15/06,2007,2,DN(BA),,RAIL 2009
347,Ile Brion,-61.4986,47.7915,Great Black-backed Gull,Go�land marin,15-17/07,1982,1,DA,Pas d'estimation - NID.,AUBRY 1982B
347,Ile Brion,-61.4986,47.7915,Great Black-backed Gull,Go�land marin,/08,1958,1,DA,Pas d'estimation - NID.,GABORIAULT 1961
347,Ile Brion,-61.4986,47.7915,Great Black-backed Gull,Go�land marin,/07,1959,1,DN:DA,Pas d'estimation,ROWDON 1961
347,Ile Brion,-61.4986,47.7915,Great Black-backed Gull,Go�land marin,,1966,100,DA,,FRADETTE 1992
347,Ile Brion,-61.4986,47.7915,Great Black-backed Gull,Go�land marin,23/06,1976,839,DN:DA(BA),NID. AVANCEE:CART.,BURTON 1978
347,Ile Brion,-61.4986,47.7915,Great Black-backed Gull,Go�land marin,/06,1978,1,DN:DA,Pas d'estimation - ET.REPROD.,MOUSSEAU 1984B
347,Ile Brion,-61.4986,47.7915,Great Black-backed Gull,Go�land marin,19-22/07,1985,671,DN:DA,CART.:3 SITES,CODERRE 1985
347,Ile Brion,-61.4986,47.7915,Great Black-backed Gull,Go�land marin,26/07,1990,200,DN:DA,"CF.534:SECTEURS H,I,J,K",FRADETTE 1992
347,Ile Brion,-61.4986,47.7915,Great Black-backed Gull,Go�land marin,28/07,1977,1,DN:DA,Pas d'estimation,BURTON 1978
347,Ile Brion,-61.4986,47.7915,Great Black-backed Gull,Go�land marin,17/06,2012,10,DN(BA),,SCF 2012
347,Ile Brion,-61.4986,47.7915,Herring Gull,Go�land argent�,28/07,1977,1,DA,Pas d'estimation,BURTON 1978
347,Ile Brion,-61.4986,47.7915,Herring Gull,Go�land argent�,26/07,1990,200,DN:DA,"CF.534:SECTEURS H,I,J,K",FRADETTE 1990
347,Ile Brion,-61.4986,47.7915,Herring Gull,Go�land argent�,19-22/07,1985,2113,DN:DA,CART.,CODERRE 1985
347,Ile Brion,-61.4986,47.7915,Herring Gull,Go�land argent�,15/06,2007,0,DN(BA),,RAIL 2009
347,Ile Brion,-61.4986,47.7915,Herring Gull,Go�land argent�,23/06,1976,1221,DN:DA(BA),NID. TROP AVANCEE:CART.,BURTON 1978
347,Ile Brion,-61.4986,47.7915,Herring Gull,Go�land argent�,15-17/07,1982,1,DA,Pas d'estimation,AUBRY 1982B
347,Ile Brion,-61.4986,47.7915,Herring Gull,Go�land argent�,,1954,1,DN:?DA,Pas d'estimation - NID.,GABORIAULT 1961
347,Ile Brion,-61.4986,47.7915,Herring Gull,Go�land argent�,/08,1958,1,DA,Pas d'estimation - NID.,GABORIAULT 1961
347,Ile Brion,-61.4986,47.7915,Herring Gull,Go�land argent�,/07,1959,1,DN:DA,Pas d'estimation,ROWDON 1961
347,Ile Brion,-61.4986,47.7915,Herring Gull,Go�land argent�,29/05,1966,144,DN:DA,INV.PART.:CN(72),MOUSSEAU 1984B
347,Ile Brion,-61.4986,47.7915,Herring Gull,Go�land argent�,17/06,2012,0,DN(BA),,SCF 2012
347,Ile Brion,-61.4986,47.7915,Common Tern,Sterne pierregarin,26/07,1990,6,DN:DA,,FRADETTE 1990
347,Ile Brion,-61.4986,47.7915,Common Tern,Sterne pierregarin,,1986,1,DN:DA,Pas d'estimation - COL.STABLE,P. FRADETTE (COM. PERS.)
347,Ile Brion,-61.4986,47.7915,Common Tern,Sterne pierregarin,19/07,1985,40,DN:DA,ANSE A LA BALEINE,CODERRE 1985
347,Ile Brion,-61.4986,47.7915,Common Tern,Sterne pierregarin,15-17/07,1982,135,DN:DA,CART.,AUBRY 1982B
347,Ile Brion,-61.4986,47.7915,Common Tern,Sterne pierregarin,28/07,1977,125,DN:DA,,BURTON 1978
347,Ile Brion,-61.4986,47.7915,Common Tern,Sterne pierregarin,23/06,1976,2,DN:DA,INV.PART.:CART.,BURTON 1978
347,Ile Brion,-61.4986,47.7915,Common Tern,Sterne pierregarin,/08,1975,1,DA,Pas d'estimation - NID.PROB.,MOUSSEAU ET AL. 1976
347,Ile Brion,-61.4986,47.7915,Common Tern,Sterne pierregarin,/06,1969,1,DA:DN?,Pas d'estimation,ROBERGE ET MORASSE 1970
347,Ile Brion,-61.4986,47.7915,Common Tern,Sterne pierregarin,29/05,1966,1,DA:DN?,Pas d'estimation,BOULVA 1966
347,Ile Brion,-61.4986,47.7915,Common Tern,Sterne pierregarin,/07,1959,1,DN:DA,Pas d'estimation - NID.,ROWDON 1961
347,Ile Brion,-61.4986,47.7915,Common Tern,Sterne pierregarin,15/06,2007,0,DA(BA),,RAIL 2009
347,Ile Brion,-61.4986,47.7915,Common Tern,Sterne pierregarin,17/06,2012,0,DA,,SCF 2012
347,Ile Brion,-61.4986,47.7915,Arctic Tern,Sterne arctique,29/05,1966,12,DA,NID.,BOULVA 1966
347,Ile Brion,-61.4986,47.7915,Arctic Tern,Sterne arctique,23/06,1999,4,DA,SUR LA PLAGE,SHAFFER 1999
347,Ile Brion,-61.4986,47.7915,Arctic Tern,Sterne arctique,26/07,1990,2,DA,PRES D'ANTHONY'S NOSE,FRADETTE 1990
347,Ile Brion,-61.4986,47.7915,Arctic Tern,Sterne arctique,,1986,1,DA,Pas d'estimation - COL.STABLE,P. FRADETTE (COM. PERS.)
347,Ile Brion,-61.4986,47.7915,Arctic Tern,Sterne arctique,15-17/07,1982,90,DN:DA,CART.,AUBRY 1982B
347,Ile Brion,-61.4986,47.7915,Arctic Tern,Sterne arctique,19/07,1985,10,DA,ANSE A LA BALEINE,CODERRE 1985
347,Ile Brion,-61.4986,47.7915,Arctic Tern,Sterne arctique,15/06,2007,0,DA(BA),,RAIL 2009
347,Ile Brion,-61.4986,47.7915,Arctic Tern,Sterne arctique,17/06,2012,0,DA,,SCF 2012
347,Ile Brion,-61.4986,47.7915,Leach's Storm-Petrel,Oc�anite cul-blanc,/07,1887,10,DN:DA,5W,BISHOP 1889
347,Ile Brion,-61.4986,47.7915,Leach's Storm-Petrel,Oc�anite cul-blanc,/07,1985,50,DN?:DA,NID.,CODERRE 1985
347,Ile Brion,-61.4986,47.7915,Leach's Storm-Petrel,Oc�anite cul-blanc,15-17/07,1982,18,DN:DA,25+ entendus,AUBRY 1982B
347,Ile Brion,-61.4986,47.7915,Leach's Storm-Petrel,Oc�anite cul-blanc,16/06,1970,20,DN:DA,NID.,ROBERGE ET MORASSE 1970
347,Ile Brion,-61.4986,47.7915,Leach's Storm-Petrel,Oc�anite cul-blanc,/07,1959,1,DN:DA,Pas d'estimation - NID.,ROWDON 1961
347,Ile Brion,-61.4986,47.7915,Leach's Storm-Petrel,Oc�anite cul-blanc,,1934,1,DN:DA,Pas d'estimation - NID.,GROSS 1937
347,Ile Brion,-61.4986,47.7915,Leach's Storm-Petrel,Oc�anite cul-blanc,,1901,1,DN:DA,Pas d'estimation - NID.,TODD 1963
347,Ile Brion,-61.4986,47.7915,Leach's Storm-Petrel,Oc�anite cul-blanc,23-26/06,1897,1,DN:DA,Pas d'estimation - NID.,YOUNG 1897
347,Ile Brion,-61.4986,47.7915,Leach's Storm-Petrel,Oc�anite cul-blanc,/06,1881,1,DN:DA,Pas d'estimation - NID.,BREWSTER 1884
347,Ile Brion,-61.4986,47.7915,Leach's Storm-Petrel,Oc�anite cul-blanc,16/06,2007,8,DA(SO),MIN.(part.); playback la nuit,RAIL 2009
347,Ile Brion,-61.4986,47.7915,Leach's Storm-Petrel,Oc�anite cul-blanc,29-31/07,2005,1,,Pas d'estimation - env. 12 entendus la nuit,F. SHAFFER (COM. PERS.)
347,Ile Brion,-61.4986,47.7915,Leach's Storm-Petrel,Oc�anite cul-blanc,17-18/06,2012,17,DA(SO),Min.(part.); playback et SongMeters la nuit,SCF 2012
347,Ile Brion,-61.4986,47.7915,Great Cormorant,Grand Cormoran,27-30/05,1966,6,DN:DA,NID.,BOULVA 1966
347,Ile Brion,-61.4986,47.7915,Great Cormorant,Grand Cormoran,15/06,2007,104,DN(BA),,RAIL 2009
347,Ile Brion,-61.4986,47.7915,Great Cormorant,Grand Cormoran,,1940,10,DN:DA,NID.,LEWIS 1941B
347,Ile Brion,-61.4986,47.7915,Great Cormorant,Grand Cormoran,13/07,1989,232,DSNP(AV),,SCF 1989
347,Ile Brion,-61.4986,47.7915,Great Cormorant,Grand Cormoran,,1967,1,DN:DA,Pas d'estimation - NID.,BROWN ET AL. 1975
347,Ile Brion,-61.4986,47.7915,Great Cormorant,Grand Cormoran,/06,1969,300,DN:DA,NID.:CART.,ROBERGE ET MORASSE 1970
347,Ile Brion,-61.4986,47.7915,Great Cormorant,Grand Cormoran,23/06,1976,161,DNP(BA):DA(BA),CART.,BURTON 1978
347,Ile Brion,-61.4986,47.7915,Great Cormorant,Grand Cormoran,28/07,1977,110,DN:DA,,MOUSSEAU 1984B
347,Ile Brion,-61.4986,47.7915,Great Cormorant,Grand Cormoran,11-22/07,1985,272,DNP(BA):DA(BA),PTES DANDY:ANTHONY,CODERRE 1985
347,Ile Brion,-61.4986,47.7915,Great Cormorant,Grand Cormoran,13-14/06,2000,182,DN(BA),,SCF 2000
347,Ile Brion,-61.4986,47.7915,Great Cormorant,Grand Cormoran,,1959,1,DN:DA,Pas d'estimation - NID.,ROWDON 1961
347,Ile Brion,-61.4986,47.7915,Great Cormorant,Grand Cormoran,15-17/07,1982,217,DN:DA,CART.,AUBRY 1982B
347,Ile Brion,-61.4986,47.7915,Great Cormorant,Grand Cormoran,17/06,2012,186,DN(BA),,SCF 2012
347,Ile Brion,-61.4986,47.7915,Double-crested Cormorant,Cormoran � aigrettes,15/06,2007,164,DN(BA),,RAIL 2009
347,Ile Brion,-61.4986,47.7915,Double-crested Cormorant,Cormoran � aigrettes,13-14/06,2000,76,DN(BA),,SCF 2000
347,Ile Brion,-61.4986,47.7915,Double-crested Cormorant,Cormoran � aigrettes,17/06,2012,216,DN(BA),,SCF 2012
347,Ile Brion,-61.4986,47.7915,Common Eider,Eider � duvet,/07,1985,1,DN:DA,Pas d'estimation - NID.,CODERRE 1985
347,Ile Brion,-61.4986,47.7915,Common Eider,Eider � duvet,,1959,1,DA,Pas d'estimation - NID.PROB.,ROWDON 1961
347,Ile Brion,-61.4986,47.7915,Common Eider,Eider � duvet,15-17/07,1982,1,DN:DA,Pas d'estimation - 80 FEM.:260J:CART.,AUBRY 1982B
347,Ile Brion,-61.4986,47.7915,Common Eider,Eider � duvet,/07,1983,1,DA,Pas d'estimation,MOUSSEAU 1984B
348,Rocher aux Oiseaux,-61.1448,47.8384,Atlantic Puffin,Macareux moine,14/06,2007,0,DA(BA),,RAIL 2009
348,Rocher aux Oiseaux,-61.1448,47.8384,Atlantic Puffin,Macareux moine,28/07,2007,2,DA(BA),K=1.0; ornithologues amateurs,O. BARDEN (COM. PERS.)
348,Rocher aux Oiseaux,-61.1448,47.8384,Atlantic Puffin,Macareux moine,23/06,1860,1,DN:DA,Pas d'estimation - NID.,BRYANT 1861
348,Rocher aux Oiseaux,-61.1448,47.8384,Atlantic Puffin,Macareux moine,04/07,1881,1,DN:DA,Pas d'estimation - NID.,BREWSTER 1884
348,Rocher aux Oiseaux,-61.1448,47.8384,Atlantic Puffin,Macareux moine,09/07,1887,1,DN:DA,Pas d'estimation - NID.,LUCAS 1891
348,Rocher aux Oiseaux,-61.1448,47.8384,Atlantic Puffin,Macareux moine,,1956,1,DN:DA,Pas d'estimation - NID.,GABORIAULT 1961
348,Rocher aux Oiseaux,-61.1448,47.8384,Atlantic Puffin,Macareux moine,07/07,1961,10,DN:DA,NID.,BAGG ET EMERY 1961
348,Rocher aux Oiseaux,-61.1448,47.8384,Atlantic Puffin,Macareux moine,26/05,1966,16,DN:DA,,BOULVA 1966
348,Rocher aux Oiseaux,-61.1448,47.8384,Atlantic Puffin,Macareux moine,20/07,1983,60,DN:DA,,AUBRY 1983B
348,Rocher aux Oiseaux,-61.1448,47.8384,Atlantic Puffin,Macareux moine,13/06,2000,34,DA(BA),K=1.0,SCF 2000
348,Rocher aux Oiseaux,-61.1448,47.8384,Atlantic Puffin,Macareux moine,09/06,2012,0,DA(BA),,SCF 2012
348,Rocher aux Oiseaux,-61.1448,47.8384,Black Guillemot,Guillemot � miroir,14/06,2007,0,DA(BA),,RAIL 2009
348,Rocher aux Oiseaux,-61.1448,47.8384,Black Guillemot,Guillemot � miroir,20/07,1983,1,DN:DA,Pas d'estimation - NID.,AUBRY 1983B
348,Rocher aux Oiseaux,-61.1448,47.8384,Black Guillemot,Guillemot � miroir,23/06,1860,1,DN:DA,Pas d'estimation - NID.,BRYANT 1861
348,Rocher aux Oiseaux,-61.1448,47.8384,Black Guillemot,Guillemot � miroir,04/07,1881,1,DN:DA,Pas d'estimation - NID.,BREWSTER 1884
348,Rocher aux Oiseaux,-61.1448,47.8384,Black Guillemot,Guillemot � miroir,09/06,2012,0,DA(BA),,SCF 2012
348,Rocher aux Oiseaux,-61.1448,47.8384,Common Murre,Guillemot marmette,14/06,2007,6982,DA(BA),couveurs; K=0.7; moy. 2 obs.,RAIL 2009
348,Rocher aux Oiseaux,-61.1448,47.8384,Common Murre,Guillemot marmette,13/06,2000,7168,DA(BA),FALAISE. 1 DECOMPTE: K=0.7,SCF 2000
348,Rocher aux Oiseaux,-61.1448,47.8384,Common Murre,Guillemot marmette,/06,1988,1,DN:DA,Pas d'estimation - NID.,ANONYME 1988
348,Rocher aux Oiseaux,-61.1448,47.8384,Common Murre,Guillemot marmette,20/07,1983,125,DN:DA,NID.,AUBRY 1983B
348,Rocher aux Oiseaux,-61.1448,47.8384,Common Murre,Guillemot marmette,,1973,750,DN:DA,500-1000I,BROWN ET AL. 1975
348,Rocher aux Oiseaux,-61.1448,47.8384,Common Murre,Guillemot marmette,26/06,1966,360,DN:DA,NID.,BOULVA 1966
348,Rocher aux Oiseaux,-61.1448,47.8384,Common Murre,Guillemot marmette,07/07,1961,80,DN:DA,NID.,BAGG ET EMERY 1961
348,Rocher aux Oiseaux,-61.1448,47.8384,Common Murre,Guillemot marmette,,1934,1400,DN:DA,NID.,JOHNSON 1940
348,Rocher aux Oiseaux,-61.1448,47.8384,Common Murre,Guillemot marmette,,1933,1400,DN:DA,NID.,JOHNSON 1940
348,Rocher aux Oiseaux,-61.1448,47.8384,Common Murre,Guillemot marmette,,1904,400,DN:DA,NID.,BENT 1919
348,Rocher aux Oiseaux,-61.1448,47.8384,Common Murre,Guillemot marmette,09/07,1887,1,DN:DA,Pas d'estimation - NID.,LUCAS 1891
348,Rocher aux Oiseaux,-61.1448,47.8384,Common Murre,Guillemot marmette,04/07,1881,1,DN:DA,Pas d'estimation - NID.,BREWSTER 1884
348,Rocher aux Oiseaux,-61.1448,47.8384,Common Murre,Guillemot marmette,,1861,1,DN:DA,Pas d'estimation - NID.,VERRILL 1862
348,Rocher aux Oiseaux,-61.1448,47.8384,Common Murre,Guillemot marmette,23/06,1860,1,DN:DA,Pas d'estimation - NID.,BRYANT 1861
348,Rocher aux Oiseaux,-61.1448,47.8384,Common Murre,Guillemot marmette,09/06,2012,12086,DA(BA):DSNP(AV),couveurs: K=0.7; approx.,SCF 2012
348,Rocher aux Oiseaux,-61.1448,47.8384,Thick-billed Murre,Guillemot de Br�nnich,14/06,2007,794,DA(BA),couveurs; K=0.7,RAIL 2009
348,Rocher aux Oiseaux,-61.1448,47.8384,Thick-billed Murre,Guillemot de Br�nnich,23/06,1860,1,DN:DA,Pas d'estimation - NID.,BRYANT 1861
348,Rocher aux Oiseaux,-61.1448,47.8384,Thick-billed Murre,Guillemot de Br�nnich,04/07,1881,1,DN:DA,Pas d'estimation - NID.,BREWSTER 1884
348,Rocher aux Oiseaux,-61.1448,47.8384,Thick-billed Murre,Guillemot de Br�nnich,13/06,2000,1160,DA(BA),FALAISE. 1 DECOMPTE: K=0.7,SCF 2000
348,Rocher aux Oiseaux,-61.1448,47.8384,Thick-billed Murre,Guillemot de Br�nnich,20/07,1983,20,DN:DA,NID.,AUBRY 1983B
348,Rocher aux Oiseaux,-61.1448,47.8384,Thick-billed Murre,Guillemot de Br�nnich,,1973,750,DN:DA,NID.,BROWN ET AL. 1975
348,Rocher aux Oiseaux,-61.1448,47.8384,Thick-billed Murre,Guillemot de Br�nnich,26/06,1966,480,DN:DA,NID.,BOULVA 1966
348,Rocher aux Oiseaux,-61.1448,47.8384,Thick-billed Murre,Guillemot de Br�nnich,07/07,1961,100,DN:DA,NID.,BAGG ET EMERY 1961
348,Rocher aux Oiseaux,-61.1448,47.8384,Thick-billed Murre,Guillemot de Br�nnich,09/07,1887,1,DN:DA,Pas d'estimation - NID.,LUCAS 1891
348,Rocher aux Oiseaux,-61.1448,47.8384,Thick-billed Murre,Guillemot de Br�nnich,09/06,2012,116,DA(BA),K=0.7; mais cond. d'obs. difficiles,SCF 2012
348,Rocher aux Oiseaux,-61.1448,47.8384,Razorbill,Petit Pingouin,12-13/06,2000,1884,DA,FALAISE. 5 DECOMPTES: K=0.7,SCF 2000
348,Rocher aux Oiseaux,-61.1448,47.8384,Razorbill,Petit Pingouin,14/06,2007,1900,DA(BA),couveurs; K=0.7; moy. 2 obs.,RAIL 2009
348,Rocher aux Oiseaux,-61.1448,47.8384,Razorbill,Petit Pingouin,20/07,1983,400,DN:DA,,AUBRY 1983B
348,Rocher aux Oiseaux,-61.1448,47.8384,Razorbill,Petit Pingouin,26/05,1966,600,DN:DA,,BOULVA 1966
348,Rocher aux Oiseaux,-61.1448,47.8384,Razorbill,Petit Pingouin,,1989,1,DA,Pas d'estimation,FRADETTE 1992
348,Rocher aux Oiseaux,-61.1448,47.8384,Razorbill,Petit Pingouin,24/06,1934,1,DN:DA,Pas d'estimation,GROSS 1937
348,Rocher aux Oiseaux,-61.1448,47.8384,Razorbill,Petit Pingouin,23-26/06,1897,1,DN:DA,Pas d'estimation - NID.,YOUNG 1897
348,Rocher aux Oiseaux,-61.1448,47.8384,Razorbill,Petit Pingouin,07/07,1961,300,DN:DA,,BAGG ET EMERY 1961
348,Rocher aux Oiseaux,-61.1448,47.8384,Razorbill,Petit Pingouin,09/07,1887,1,DN:DA,Pas d'estimation - NID.,LUCAS 1891
348,Rocher aux Oiseaux,-61.1448,47.8384,Razorbill,Petit Pingouin,04/07,1881,200,DN:DA,NID.,BREWSTER 1884
348,Rocher aux Oiseaux,-61.1448,47.8384,Razorbill,Petit Pingouin,/07,1878,1,DN:DA,Pas d'estimation - NID.,CORY 1878
348,Rocher aux Oiseaux,-61.1448,47.8384,Razorbill,Petit Pingouin,03/06,1860,1,DN:DA,Pas d'estimation - NID,BRYANT 1861
348,Rocher aux Oiseaux,-61.1448,47.8384,Razorbill,Petit Pingouin,09/06,2012,1814,DA(BA),couveurs; K=0.7,SCF 2012
348,Rocher aux Oiseaux,-61.1448,47.8384,Black-legged Kittiwake,Mouette tridactyle,07/07,1961,8000,DN:DA,,BAGG ET EMERY 1961
348,Rocher aux Oiseaux,-61.1448,47.8384,Black-legged Kittiwake,Mouette tridactyle,12/06,2000,6042,DSNP(BA),RO 2962:PRO 59,SCF 2000
348,Rocher aux Oiseaux,-61.1448,47.8384,Black-legged Kittiwake,Mouette tridactyle,13/07,1989,7402,DSNP(AV),RO 3632:PRO 69,SCF 1989
348,Rocher aux Oiseaux,-61.1448,47.8384,Black-legged Kittiwake,Mouette tridactyle,/07,1984,9684,DSNP(AV),,CHAPDELAINE ET BROUSSEAU 1989
348,Rocher aux Oiseaux,-61.1448,47.8384,Black-legged Kittiwake,Mouette tridactyle,20/07,1983,4000,DN:DA,,AUBRY 1983B
348,Rocher aux Oiseaux,-61.1448,47.8384,Black-legged Kittiwake,Mouette tridactyle,,1973,10000,DNP(AV):DA,,BROWN ET AL. 1975
348,Rocher aux Oiseaux,-61.1448,47.8384,Black-legged Kittiwake,Mouette tridactyle,26/05,1966,1,,Pas d'estimation,BOULVA 1966
348,Rocher aux Oiseaux,-61.1448,47.8384,Black-legged Kittiwake,Mouette tridactyle,14/06,2007,3778,DN:DSNP(BA),,RAIL 2009
348,Rocher aux Oiseaux,-61.1448,47.8384,Black-legged Kittiwake,Mouette tridactyle,,1934,2000,DN:DA,,GROSS 1937
348,Rocher aux Oiseaux,-61.1448,47.8384,Black-legged Kittiwake,Mouette tridactyle,,1904,2000,DA,,FRADETTE 1992
348,Rocher aux Oiseaux,-61.1448,47.8384,Black-legged Kittiwake,Mouette tridactyle,/06,1897,1,DN:DA,Pas d'estimation - NID.,YOUNG 1897
348,Rocher aux Oiseaux,-61.1448,47.8384,Black-legged Kittiwake,Mouette tridactyle,09/07,1887,1,DN:DA,Pas d'estimation - NID.,LUCAS 1888
348,Rocher aux Oiseaux,-61.1448,47.8384,Black-legged Kittiwake,Mouette tridactyle,,1878,1,DN:DA,Pas d'estimation,CORY 1878
348,Rocher aux Oiseaux,-61.1448,47.8384,Black-legged Kittiwake,Mouette tridactyle,23/06,1860,1,DN:DA,Pas d'estimation - NID.,BRYANT 1861
348,Rocher aux Oiseaux,-61.1448,47.8384,Black-legged Kittiwake,Mouette tridactyle,,1833,1,DN:DA,Pas d'estimation,AUDUBON 1897
348,Rocher aux Oiseaux,-61.1448,47.8384,Black-legged Kittiwake,Mouette tridactyle,,1900,1,DN:DA,Pas d'estimation,FRADETTE 1992
348,Rocher aux Oiseaux,-61.1448,47.8384,Black-legged Kittiwake,Mouette tridactyle,09/06,2012,4248,DSNP(BA),,SCF 2012
348,Rocher aux Oiseaux,-61.1448,47.8384,Great Black-backed Gull,Go�land marin,20/07,1983,5,DA,,AUBRY 1983B
348,Rocher aux Oiseaux,-61.1448,47.8384,Great Black-backed Gull,Go�land marin,14/06,2007,4,DN(BA),,RAIL 2009
348,Rocher aux Oiseaux,-61.1448,47.8384,Great Black-backed Gull,Go�land marin,09/06,2012,2,DA(BA),prob. nicheurs,SCF 2012
348,Rocher aux Oiseaux,-61.1448,47.8384,Herring Gull,Go�land argent�,20/07,1983,2,DA,,AUBRY 1983B
348,Rocher aux Oiseaux,-61.1448,47.8384,Herring Gull,Go�land argent�,14/06,2007,0,DA:DN(BA),,RAIL 2009
348,Rocher aux Oiseaux,-61.1448,47.8384,Herring Gull,Go�land argent�,09/06,2012,0,DA(BA),,SCF 2012
348,Rocher aux Oiseaux,-61.1448,47.8384,Leach's Storm-Petrel,Oc�anite cul-blanc,24/06,1934,40,DN:DA,,GROSS 1937
348,Rocher aux Oiseaux,-61.1448,47.8384,Leach's Storm-Petrel,Oc�anite cul-blanc,,1973,1,DN:DA,Pas d'estimation - NID.,MCNEIL ET AL. 1973
348,Rocher aux Oiseaux,-61.1448,47.8384,Leach's Storm-Petrel,Oc�anite cul-blanc,09/07,1887,10,DN:DA,NID.,PALMER 1890
348,Rocher aux Oiseaux,-61.1448,47.8384,Leach's Storm-Petrel,Oc�anite cul-blanc,,1885,1,DN?:DA,Pas d'estimation - PALMER 1890:JOB IN FRADETTE 1992,FRADETTE 1992
348,Rocher aux Oiseaux,-61.1448,47.8384,Leach's Storm-Petrel,Oc�anite cul-blanc,04/07,1881,1,DN:DA,Pas d'estimation - NID.,BREWSTER 1884
348,Rocher aux Oiseaux,-61.1448,47.8384,Leach's Storm-Petrel,Oc�anite cul-blanc,20/07,1983,1,DN:DA,Pas d'estimation - NID.,AUBRY 1983B
348,Rocher aux Oiseaux,-61.1448,47.8384,Northern Gannet,Fou de Bassan,09/07,1887,10000,DN:DA,,BISHOP 1889
348,Rocher aux Oiseaux,-61.1448,47.8384,Northern Gannet,Fou de Bassan,04/07,1881,50000,DN:DA,,FISHER ET VEVERS 1943
348,Rocher aux Oiseaux,-61.1448,47.8384,Northern Gannet,Fou de Bassan,,1878,1,DN:DA,Pas d'estimation,CORY 1878
348,Rocher aux Oiseaux,-61.1448,47.8384,Northern Gannet,Fou de Bassan,,1875,1,DN:DA,Pas d'estimation,STEARNS 1890
348,Rocher aux Oiseaux,-61.1448,47.8384,Northern Gannet,Fou de Bassan,,1872,55000,DN:DA,,FISHER ET VEVERS 1943
348,Rocher aux Oiseaux,-61.1448,47.8384,Northern Gannet,Fou de Bassan,,1864,130000,DN:DA,,FISHER ET VEVERS 1943
348,Rocher aux Oiseaux,-61.1448,47.8384,Northern Gannet,Fou de Bassan,,1861,1,DN:DA,Pas d'estimation,VERRILL 1862
348,Rocher aux Oiseaux,-61.1448,47.8384,Northern Gannet,Fou de Bassan,01/07,1860,150000,DN:DA,,COUES 1861
348,Rocher aux Oiseaux,-61.1448,47.8384,Northern Gannet,Fou de Bassan,14/06,1833,225000,DN:DA,100-125000C,FISHER ET VEVERS 1943
348,Rocher aux Oiseaux,-61.1448,47.8384,Northern Gannet,Fou de Bassan,24/07,1898,1350,DN:DA,600-750C,FISHER ET VEVERS 1943
348,Rocher aux Oiseaux,-61.1448,47.8384,Northern Gannet,Fou de Bassan,23/06,1900,900,DN:DA,,FISHER ET VEVERS 1943
348,Rocher aux Oiseaux,-61.1448,47.8384,Northern Gannet,Fou de Bassan,07/07,2004,46922,DSNP(AV),ROFA 5236; ROPL 17642; PRO 583,SCF 2004
348,Rocher aux Oiseaux,-61.1448,47.8384,Northern Gannet,Fou de Bassan,14/07,1999,33768,DSNP(AV),ROFA 4746: ROPL 11510: PRO 628,SCF 1999
348,Rocher aux Oiseaux,-61.1448,47.8384,Northern Gannet,Fou de Bassan,23-26/06,1897,1,DN:DA,Pas d'estimation,YOUNG 1931
348,Rocher aux Oiseaux,-61.1448,47.8384,Northern Gannet,Fou de Bassan,13/07,1989,15280,DSNP(AV),RO 6951: PRO 689,SCF 1989
